EmployeeID,Name,Department,Age,Salary,ExperienceYears,Location,Status,EligibleForPromotion,AgeGroup
1815,Alan,Sales,45,145902,3,Bangalore,High,No,Senior
1816,Lisa,IT Support,33,124260,6,Hyderabad,High,Yes,Mid
1817,Harry,Data Science,36,86777,9,Bangalore,High,Yes,Mid
1818,Linda,Data Science,42,87407,1,Kolkata,High,No,Senior
1819,David,Marketing,48,65197,21,Nagpur,Normal,Yes,Senior
1820,Tara,Finance,23,125544,1,Pune,High,No,Young
1821,April,Finance,29,93798,4,Nagpur,High,No,Young
1822,Monique,Finance,33,72081,0,Bangalore,Normal,No,Mid
1823,Kimberly,Marketing,32,137952,1,Mumbai,High,No,Mid
1824,Meagan,Data Science,47,58889,25,Mumbai,Normal,Yes,Senior
1825,Mark,Sales,23,75501,0,Kolkata,Normal,No,Young
1826,Tonya,IT Support,24,42398,0,Kolkata,Normal,No,Young
1827,Jaclyn,Sales,29,136809,2,Nagpur,High,No,Young
1828,Brianna,Sales,44,33497,21,Hyderabad,Normal,Yes,Senior
1829,Ashley,Finance,50,58907,25,Mumbai,Normal,Yes,Senior
1830,Dylan,Data Science,29,32215,1,Hyderabad,Normal,No,Young
1831,Sandra,Sales,31,42515,10,Kolkata,Normal,Yes,Mid
1832,Emily,IT Support,39,139334,2,Nagpur,High,No,Mid
1833,Jacob,HR,28,90520,0,Pune,High,No,Young
1834,Sarah,Operations,41,97239,20,Nagpur,High,Yes,Senior
1835,Cody,Marketing,35,122492,7,Kolkata,High,Yes,Mid
1836,Marc,Marketing,42,93718,20,Nagpur,High,Yes,Senior
1837,Jeffrey,HR,31,83215,3,Kolkata,High,No,Mid
1838,Raymond,Operations,26,99026,5,Mumbai,High,Yes,Young
1839,Traci,Data Science,23,63121,2,Nagpur,Normal,No,Young
1840,Suzanne,Operations,25,122248,4,Bangalore,High,No,Young
1841,Samuel,Data Science,46,39742,18,Bangalore,Normal,Yes,Senior
1842,Jessica,Finance,39,71509,7,Bangalore,Normal,Yes,Mid
1843,Ashley,Data Science,22,137319,1,Chennai,High,No,Young
1844,Johnny,HR,40,92445,16,Mumbai,High,Yes,Senior
1845,Amy,Marketing,23,114264,2,Mumbai,High,No,Young
1846,Sara,Operations,49,119555,16,Nagpur,High,Yes,Senior
1847,Jill,HR,34,72091,11,Mumbai,Normal,Yes,Mid
1848,Dawn,HR,42,89113,0,Kolkata,High,No,Senior
1849,Barbara,Data Science,33,73254,11,Pune,Normal,Yes,Mid
1850,James,Operations,33,42264,2,Bangalore,Normal,No,Mid
1851,Phillip,Finance,46,36256,23,Nagpur,Normal,Yes,Senior
1852,Deanna,HR,38,126247,13,Mumbai,High,Yes,Mid
1853,Jerry,Data Science,42,120893,8,Mumbai,High,Yes,Senior
1854,Janet,Sales,45,120649,14,Bangalore,High,Yes,Senior
1855,Denise,Operations,42,69911,21,Kolkata,Normal,Yes,Senior
1856,Isabel,Finance,43,68283,5,Hyderabad,Normal,Yes,Senior
1857,Paula,Marketing,25,68176,0,Bangalore,Normal,No,Young
1858,Connor,IT Support,24,96403,1,Chennai,High,No,Young
1859,Christopher,IT Support,30,81640,0,Delhi,High,No,Mid
1860,Jose,Operations,30,96857,8,Delhi,High,Yes,Mid
1861,Sarah,Sales,31,93317,8,Hyderabad,High,Yes,Mid
1862,Tiffany,Data Science,23,110927,0,Hyderabad,High,No,Young
1863,Morgan,Marketing,28,82770,3,Nagpur,High,No,Young
1864,Jared,Sales,26,42089,1,Hyderabad,Normal,No,Young
1865,Jason,Finance,37,146859,14,Hyderabad,High,Yes,Mid
1866,Eric,Data Science,32,75756,0,Mumbai,Normal,No,Mid
1867,Tammy,Data Science,47,98688,5,Chennai,High,Yes,Senior
1868,Crystal,Data Science,35,43506,2,Nagpur,Normal,No,Mid
1869,Lori,HR,26,67191,1,Pune,Normal,No,Young
1870,Melissa,Sales,36,85752,14,Chennai,High,Yes,Mid
1871,Morgan,HR,26,67705,2,Chennai,Normal,No,Young
1872,Laurie,HR,46,43784,16,Hyderabad,Normal,Yes,Senior
1873,Arthur,IT Support,28,107361,7,Mumbai,High,Yes,Young
1874,Keith,Sales,24,70826,1,Delhi,Normal,No,Young
1875,Jessica,Finance,35,139488,2,Hyderabad,High,No,Mid
1876,April,IT Support,30,30042,0,Hyderabad,Normal,No,Mid
1877,John,Data Science,27,51050,6,Pune,Normal,Yes,Young
1878,Samantha,Finance,44,82078,16,Nagpur,High,Yes,Senior
1879,Nathan,IT Support,37,135113,12,Nagpur,High,Yes,Mid
1880,David,HR,26,111470,3,Pune,High,No,Young
1881,Jessica,Marketing,35,49845,3,Chennai,Normal,No,Mid
1882,Elizabeth,Sales,28,79719,7,Nagpur,Normal,Yes,Young
1883,Christopher,IT Support,29,32684,8,Delhi,Normal,Yes,Young
1884,Ashley,Finance,27,46672,3,Mumbai,Normal,No,Young
1885,Barry,Finance,36,59290,14,Delhi,Normal,Yes,Mid
1886,Lindsey,IT Support,43,102897,11,Nagpur,High,Yes,Senior
1887,Gabriela,HR,40,43195,16,Chennai,Normal,Yes,Senior
1888,Joseph,Operations,46,69603,22,Chennai,Normal,Yes,Senior
1889,Carrie,Operations,28,88940,0,Mumbai,High,No,Young
1890,Joseph,Finance,24,72817,1,Hyderabad,Normal,No,Young
1891,Timothy,Operations,30,110024,6,Pune,High,Yes,Mid
1892,Elizabeth,Finance,38,62863,3,Chennai,Normal,No,Mid
1893,Lauren,Data Science,49,102520,6,Nagpur,High,Yes,Senior
1894,Calvin,IT Support,49,120774,6,Pune,High,Yes,Senior
1895,Cheryl,IT Support,49,113360,4,Nagpur,High,No,Senior
1896,Charles,Sales,44,132772,11,Chennai,High,Yes,Senior
1897,Wesley,Finance,30,132681,0,Kolkata,High,No,Mid
1898,Blake,HR,44,135095,23,Hyderabad,High,Yes,Senior
1899,Andrew,Marketing,45,57832,23,Mumbai,Normal,Yes,Senior
1900,Victoria,Marketing,40,33501,6,Kolkata,Normal,Yes,Senior
1901,Dylan,Sales,44,99983,11,Mumbai,High,Yes,Senior
1902,Kristy,Marketing,28,93633,5,Kolkata,High,Yes,Young
1903,Desiree,Sales,45,110866,13,Bangalore,High,Yes,Senior
1904,Matthew,HR,33,105677,8,Kolkata,High,Yes,Mid
1905,Sarah,Data Science,24,134673,1,Hyderabad,High,No,Young
1906,Ellen,IT Support,45,122088,3,Nagpur,High,No,Senior
1907,Lori,Marketing,41,52583,4,Hyderabad,Normal,No,Senior
1908,Trevor,Data Science,44,30151,17,Pune,Normal,Yes,Senior
1909,Michael,IT Support,43,120334,17,Hyderabad,High,Yes,Senior
1910,Emily,HR,25,121871,3,Mumbai,High,No,Young
1911,Lori,Finance,42,33030,21,Pune,Normal,Yes,Senior
1912,Carmen,IT Support,50,34700,20,Bangalore,Normal,Yes,Senior
1913,Thomas,HR,39,86943,13,Kolkata,High,Yes,Mid
1914,Mark,Finance,35,100625,9,Nagpur,High,Yes,Mid
1915,Jenna,HR,37,116741,5,Nagpur,High,Yes,Mid
1916,Ross,IT Support,30,36294,8,Pune,Normal,Yes,Mid
1917,Jodi,Sales,41,144561,2,Pune,High,No,Senior
1918,Cassandra,Sales,42,135585,12,Delhi,High,Yes,Senior
1919,Alexis,Operations,50,56644,17,Nagpur,Normal,Yes,Senior
1920,Peggy,Data Science,31,81225,3,Nagpur,High,No,Mid
1921,Ashley,Marketing,42,91062,20,Mumbai,High,Yes,Senior
1922,Raymond,Operations,24,33165,3,Chennai,Normal,No,Young
1923,Tammy,HR,35,73555,6,Delhi,Normal,Yes,Mid
1924,Cheryl,HR,37,69960,11,Nagpur,Normal,Yes,Mid
1925,Jose,Marketing,45,132724,14,Chennai,High,Yes,Senior
1926,Jamie,Operations,44,96844,1,Delhi,High,No,Senior
1927,Phillip,Marketing,45,31634,20,Chennai,Normal,Yes,Senior
1928,Ricky,Operations,44,61055,15,Hyderabad,Normal,Yes,Senior
1929,Matthew,Data Science,26,131757,3,Delhi,High,No,Young
1930,Elijah,IT Support,35,34618,3,Chennai,Normal,No,Mid
1931,Jeffrey,Sales,45,95487,17,Pune,High,Yes,Senior
1932,Dennis,Sales,36,49173,3,Nagpur,Normal,No,Mid
1933,Michaela,Sales,42,117194,13,Mumbai,High,Yes,Senior
1934,Mark,HR,26,118243,1,Pune,High,No,Young
1935,Debra,IT Support,40,82949,17,Delhi,High,Yes,Senior
1936,Samuel,Marketing,43,137316,6,Chennai,High,Yes,Senior
1937,Janet,HR,37,52042,13,Nagpur,Normal,Yes,Mid
1938,Reginald,Data Science,37,80243,3,Nagpur,High,No,Mid
1939,Marilyn,IT Support,28,118585,1,Delhi,High,No,Young
1940,Eric,Sales,38,40363,5,Hyderabad,Normal,Yes,Mid
1941,David,Finance,46,116586,12,Nagpur,High,Yes,Senior
1942,David,Operations,46,57456,24,Kolkata,Normal,Yes,Senior
1943,Steven,IT Support,28,100505,5,Hyderabad,High,Yes,Young
1944,Laurie,IT Support,26,58523,0,Hyderabad,Normal,No,Young
1945,Diana,Finance,44,81441,11,Hyderabad,High,Yes,Senior
1946,Jeremiah,Sales,47,104329,5,Mumbai,High,Yes,Senior
1947,Christina,Marketing,29,68675,1,Delhi,Normal,No,Young
1948,William,HR,46,44030,0,Kolkata,Normal,No,Senior
1949,Melissa,IT Support,34,118053,8,Mumbai,High,Yes,Mid
1950,John,IT Support,33,82739,9,Mumbai,High,Yes,Mid
1951,Jennifer,Operations,27,89556,4,Mumbai,High,No,Young
1952,Michael,Data Science,35,103534,6,Kolkata,High,Yes,Mid
1953,Shane,HR,24,81617,1,Pune,High,No,Young
1954,Michael,IT Support,49,62306,10,Nagpur,Normal,Yes,Senior
1955,Jasmine,IT Support,44,33815,16,Mumbai,Normal,Yes,Senior
1956,Diane,Operations,23,135622,0,Bangalore,High,No,Young
1957,Richard,Marketing,30,98391,8,Kolkata,High,Yes,Mid
1958,Melissa,Operations,36,136145,14,Nagpur,High,Yes,Mid
1959,Tracey,Data Science,40,30611,15,Chennai,Normal,Yes,Senior
1960,Catherine,Sales,50,140963,7,Pune,High,Yes,Senior
1961,Lauren,IT Support,44,116654,5,Bangalore,High,Yes,Senior
1962,Michael,Data Science,36,134247,14,Mumbai,High,Yes,Mid
1963,Patricia,Finance,48,60504,6,Hyderabad,Normal,Yes,Senior
1964,James,Data Science,50,112260,4,Chennai,High,No,Senior
1965,Alexander,Operations,30,91969,1,Chennai,High,No,Mid
1966,Peter,Sales,38,95460,5,Bangalore,High,Yes,Mid
1967,Jennifer,Sales,42,85026,5,Chennai,High,Yes,Senior
1968,Jason,Operations,36,138349,12,Bangalore,High,Yes,Mid
1969,Virginia,Marketing,26,94601,3,Pune,High,No,Young
1970,Kelli,Operations,49,118727,0,Delhi,High,No,Senior
1971,Steve,Data Science,24,107024,0,Hyderabad,High,No,Young
1972,Amy,Marketing,28,30418,6,Hyderabad,Normal,Yes,Young
1973,Craig,Operations,24,100132,0,Delhi,High,No,Young
1974,Jesse,Finance,30,35887,1,Bangalore,Normal,No,Mid
1975,Helen,Operations,49,54304,21,Mumbai,Normal,Yes,Senior
1976,Amy,Finance,39,77444,13,Delhi,Normal,Yes,Mid
1977,Cynthia,IT Support,27,65536,5,Chennai,Normal,Yes,Young
1978,Christopher,Operations,47,106525,24,Bangalore,High,Yes,Senior
1979,Andrew,Sales,45,46452,9,Delhi,Normal,Yes,Senior
1980,Joseph,HR,42,149748,2,Bangalore,High,No,Senior
1981,David,Sales,41,86367,3,Delhi,High,No,Senior
1982,Karen,Marketing,39,131274,2,Bangalore,High,No,Mid
1983,Michelle,Data Science,33,75717,1,Hyderabad,Normal,No,Mid
1984,Veronica,IT Support,22,80976,1,Pune,High,No,Young
1985,Elizabeth,Data Science,31,65468,4,Pune,Normal,No,Mid
1986,Corey,Marketing,39,76526,16,Mumbai,Normal,Yes,Mid
1987,Heather,IT Support,38,41805,15,Hyderabad,Normal,Yes,Mid
1988,Christine,IT Support,43,69577,21,Chennai,Normal,Yes,Senior
1989,Rachel,Data Science,39,62627,17,Chennai,Normal,Yes,Mid
1990,Gina,Sales,37,141970,11,Chennai,High,Yes,Mid
1991,Marie,Marketing,31,116312,9,Chennai,High,Yes,Mid
1992,Jennifer,Data Science,45,79321,11,Chennai,Normal,Yes,Senior
1993,Kimberly,Operations,43,56188,9,Kolkata,Normal,Yes,Senior
1994,Vincent,Finance,42,85006,6,Kolkata,High,Yes,Senior
1995,Andrew,Data Science,35,90777,8,Bangalore,High,Yes,Mid
1996,Oscar,Data Science,48,111677,13,Delhi,High,Yes,Senior
1997,Tanya,Operations,38,116333,13,Delhi,High,Yes,Mid
1998,Jennifer,Marketing,25,98709,0,Bangalore,High,No,Young
1999,Megan,HR,42,146383,7,Pune,High,Yes,Senior
2000,Danielle,Finance,41,40937,6,Pune,Normal,Yes,Senior
